STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,,ADJUSTMENT,,REF_AREA,,SECTOR,,COUNTERPART_SECTOR,,TRANSACTION,,INSTR_ASSET,,ACTIVITY,,EXPENDITURE,,UNIT_MEASURE,,PRICE_BASE,,TRANSFORMATION,,TABLE_IDENTIFIER,,TIME_PERIOD,,OBS_VALUE,,REF_YEAR_PRICE,,BASE_PER,,CONF_STATUS,,DECIMALS,,OBS_STATUS,,UNIT_MULT,,CURRENCY,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,YA0,,_Z,,_Z,,_Z,,XDC,,V,,N,,T0102,,2019-Q4,,0,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,YA0,,_Z,,_Z,,_Z,,XDC,,V,,N,,T0102,,2020-Q1,,0,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,YA0,,_Z,,_Z,,_Z,,XDC,,V,,N,,T0102,,2020-Q2,,0,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,YA0,,_Z,,_Z,,_Z,,XDC,,V,,N,,T0102,,2020-Q3,,0,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,YA0,,_Z,,_Z,,_Z,,XDC,,V,,N,,T0102,,2020-Q4,,0,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,YA0,,_Z,,_Z,,_Z,,XDC,,V,,N,,T0102,,2021-Q1,,0,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,YA0,,_Z,,_Z,,_Z,,XDC,,V,,N,,T0102,,2021-Q2,,0,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,YA0,,_Z,,_Z,,_Z,,XDC,,V,,N,,T0102,,2021-Q3,,0,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,YA0,,_Z,,_Z,,_Z,,XDC,,V,,N,,T0102,,2021-Q4,,0,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,YA0,,_Z,,_Z,,_Z,,XDC,,V,,N,,T0102,,2022-Q1,,0,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,YA0,,_Z,,_Z,,_Z,,XDC,,V,,N,,T0102,,2022-Q2,,0,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,YA0,,_Z,,_Z,,_Z,,XDC,,V,,N,,T0102,,2022-Q3,,0,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,YA0,,_Z,,_Z,,_Z,,XDC,,V,,N,,T0102,,2022-Q4,,0,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2000-Q1,,0.80605,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2000-Q2,,0.80345,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2000-Q3,,0.80452,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2000-Q4,,0.80702,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2001-Q1,,0.81056,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2001-Q2,,0.81419,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2001-Q3,,0.81887,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2001-Q4,,0.82147,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2002-Q1,,0.82388,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2002-Q2,,0.82323,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2002-Q3,,0.82524,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2002-Q4,,0.82161,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2003-Q1,,0.82618,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2003-Q2,,0.83172,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2003-Q3,,0.84025,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2003-Q4,,0.83552,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2004-Q1,,0.8409,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2004-Q2,,0.85032,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2004-Q3,,0.85527,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2004-Q4,,0.86087,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2005-Q1,,0.86201,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2005-Q2,,0.85776,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2005-Q3,,0.85249,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2005-Q4,,0.84829,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2006-Q1,,0.83158,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2006-Q2,,0.82603,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2006-Q3,,0.81879,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2006-Q4,,0.81498,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2007-Q1,,0.81187,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2007-Q2,,0.80941,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2007-Q3,,0.80858,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2007-Q4,,0.80693,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2008-Q1,,0.79238,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2008-Q2,,0.79101,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2008-Q3,,0.77901,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2008-Q4,,0.77238,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2009-Q1,,0.77203,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2009-Q2,,0.77117,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2009-Q3,,0.771,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2009-Q4,,0.77118,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2010-Q1,,0.77433,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2010-Q2,,0.77594,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2010-Q3,,0.77386,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2010-Q4,,0.76892,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2011-Q1,,0.76781,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2011-Q2,,0.75791,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2011-Q3,,0.75395,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2011-Q4,,0.75508,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2012-Q1,,0.7534,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2012-Q2,,0.74913,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2012-Q3,,0.74604,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2012-Q4,,0.74235,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2013-Q1,,0.73616,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2013-Q2,,0.73928,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2013-Q3,,0.73692,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2013-Q4,,0.73683,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2014-Q1,,0.73815,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2014-Q2,,0.73819,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2014-Q3,,0.73808,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2014-Q4,,0.74415,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2015-Q1,,0.748,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2015-Q2,,0.74351,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2015-Q3,,0.73745,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2015-Q4,,0.72502,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2016-Q1,,0.71802,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2016-Q2,,0.70149,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2016-Q3,,0.69386,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2016-Q4,,0.68881,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2017-Q1,,0.68803,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2017-Q2,,0.69036,,,,,,F,,1,,A,,0,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,PPP_B1GQ,,_Z,,_Z,,_Z,,XDC_USD,,V,,N,,T0102,,2017-Q3,,0.68979,,,,,,F,,1,,A,,0,,EUR,
